timestamp,cpu_usage,memory_usage,disk_usage,network_sent,network_received
2024-10-27 00:35:12.964277,25.7,26.7,1.2,0,1614
2024-10-27 00:35:14.964329,25.0,26.7,1.2,0,1614
2024-10-27 00:35:16.964358,25.2,26.7,1.2,0,1614
2024-10-27 00:35:18.964336,25.0,26.7,1.2,0,1614
2024-10-27 00:35:20.964327,29.1,26.7,1.2,0,1614
2024-10-27 00:35:22.964361,25.9,26.6,1.2,0,1614
2024-10-27 00:35:24.964284,25.0,26.6,1.2,0,1614
2024-10-27 00:35:26.964285,25.9,26.6,1.2,0,1614
2024-10-27 00:35:28.964226,25.4,26.6,1.2,0,1614
2024-10-27 00:35:30.964361,30.0,26.6,1.2,0,1614
2024-10-27 00:35:32.964323,25.9,26.6,1.2,0,1614
2024-10-27 00:35:34.964152,25.0,26.6,1.2,0,1614
2024-10-27 00:35:36.964196,25.2,26.6,1.2,0,1614
2024-10-27 00:35:38.964217,25.2,26.6,1.2,0,1614
2024-10-27 00:35:40.964199,29.0,26.6,1.2,0,1614
2024-10-27 00:35:42.964403,26.4,26.6,1.2,0,1614
2024-10-27 00:35:44.964315,25.2,26.6,1.2,0,1614
2024-10-27 00:35:46.964228,25.6,26.6,1.2,0,1614
2024-10-27 00:35:48.964328,25.0,26.6,1.2,0,1614
2024-10-27 00:35:50.964328,28.8,26.6,1.2,0,1614
2024-10-27 00:35:52.964288,26.3,26.6,1.2,0,1614
2024-10-27 00:35:54.964225,25.0,26.6,1.2,0,1614
2024-10-27 00:35:56.964317,25.2,26.6,1.2,0,1614
2024-10-27 00:35:58.964417,25.0,26.6,1.2,0,1614
2024-10-27 00:36:00.964312,32.7,26.6,1.2,0,1614
2024-10-27 00:36:02.964357,26.3,26.6,1.2,0,1614
2024-10-27 00:36:04.964147,25.0,26.6,1.2,0,1614
2024-10-27 00:36:06.964267,25.0,26.6,1.2,0,1614
2024-10-27 00:36:08.964263,25.1,26.6,1.2,0,1614
2024-10-27 00:36:10.964261,28.5,26.6,1.2,0,1614
2024-10-27 00:36:12.964302,25.6,26.6,1.2,0,1614
2024-10-27 00:36:14.964294,25.0,26.6,1.2,0,1614
2024-10-27 00:36:16.964346,25.2,26.6,1.2,0,1614
2024-10-27 00:36:18.964382,25.4,26.6,1.2,0,1614
2024-10-27 00:36:20.964298,30.7,26.6,1.2,0,1614
2024-10-27 00:36:22.964280,25.9,26.6,1.2,0,1614
2024-10-27 00:36:24.964372,25.0,26.6,1.2,0,1614
2024-10-27 00:36:26.964332,25.0,26.6,1.2,0,1614
2024-10-27 00:36:28.964283,25.0,26.6,1.2,0,1614
2024-10-27 00:36:30.964273,28.6,26.6,1.2,0,1614
2024-10-27 00:36:32.964324,25.7,26.6,1.2,0,1614
2024-10-27 00:36:34.964146,25.0,26.6,1.2,0,1614
2024-10-27 00:36:36.964339,25.0,26.6,1.2,0,1614
2024-10-27 00:36:38.964180,25.2,26.6,1.2,0,1614
2024-10-27 00:36:40.964201,28.9,26.6,1.2,0,1614
2024-10-27 00:36:42.964234,25.9,26.6,1.2,0,1614
2024-10-27 00:36:44.964251,25.0,26.6,1.2,0,1614
2024-10-27 00:36:46.964232,25.0,26.6,1.2,0,1614
2024-10-27 00:36:48.964245,25.0,26.6,1.2,0,1614
2024-10-27 00:36:50.964310,29.2,26.6,1.2,0,1614
2024-10-27 00:36:52.964398,25.7,26.6,1.2,0,1614
2024-10-27 00:36:54.964317,25.0,26.6,1.2,0,1614
2024-10-27 00:36:56.964292,25.2,26.6,1.2,0,1614
2024-10-27 00:36:58.964357,25.0,26.6,1.2,0,1614
2024-10-27 00:37:00.964298,30.1,26.6,1.2,0,1614
2024-10-27 00:37:02.964353,26.3,26.6,1.2,0,1614
2024-10-27 00:37:04.964119,25.3,26.6,1.2,0,1614
2024-10-27 00:37:06.964199,25.0,26.6,1.2,0,1614
2024-10-27 00:37:08.964229,25.0,26.6,1.2,0,1614
2024-10-27 00:37:10.964172,27.5,26.6,1.2,0,1614
2024-10-27 00:37:12.964166,26.1,26.6,1.2,0,1614
2024-10-27 00:37:14.964179,25.0,26.6,1.2,0,1614
2024-10-27 00:37:16.964326,25.6,26.6,1.2,0,1614
2024-10-27 00:37:18.964301,25.4,26.6,1.2,0,1614
2024-10-27 00:37:20.964422,28.2,26.6,1.2,0,1614
2024-10-27 00:37:22.964322,25.9,26.6,1.2,0,1614
2024-10-27 00:37:24.964290,25.0,26.6,1.2,0,1614
2024-10-27 00:37:26.964305,25.2,26.6,1.2,0,1614
2024-10-27 00:37:28.964235,25.0,26.6,1.2,0,1614
2024-10-27 00:37:30.964341,27.7,26.6,1.2,0,1614
2024-10-27 00:37:32.964315,26.1,26.6,1.2,0,1614
2024-10-27 00:37:34.964133,25.2,26.6,1.2,0,1614
2024-10-27 00:37:36.964231,25.5,26.6,1.2,0,1614
2024-10-27 00:37:38.964383,25.2,26.6,1.2,0,1614
2024-10-27 00:37:40.964229,28.4,26.6,1.2,0,1614
2024-10-27 00:37:42.964204,26.3,26.6,1.2,0,1614
2024-10-27 00:37:44.964252,25.2,26.6,1.2,0,1614
2024-10-27 00:37:46.964307,25.4,26.6,1.2,0,1614
2024-10-27 00:37:48.964311,25.6,26.6,1.2,0,1614
2024-10-27 00:37:50.964289,31.6,26.6,1.2,0,1614
2024-10-27 00:37:52.964266,25.9,26.6,1.2,0,1614
2024-10-27 00:37:54.964549,25.2,26.6,1.2,0,1614
2024-10-27 00:37:56.964334,25.4,26.6,1.2,0,1614
2024-10-27 00:37:58.964533,25.0,26.6,1.2,0,1614
2024-10-27 00:38:00.964566,31.3,26.6,1.2,0,1614
2024-10-27 00:38:02.964358,26.7,26.6,1.2,0,1614
2024-10-27 00:38:04.964381,25.0,26.6,1.2,0,1614
2024-10-27 00:38:06.964246,25.1,26.6,1.2,0,1614
2024-10-27 00:38:08.964154,25.1,26.6,1.2,0,1614
2024-10-27 00:38:10.964144,27.7,26.6,1.2,0,1614
2024-10-27 00:38:12.964207,26.2,26.6,1.2,0,1614
2024-10-27 00:38:14.964164,25.0,26.6,1.2,0,1614
2024-10-27 00:38:16.964170,25.0,26.6,1.2,0,1614
2024-10-27 00:38:18.964262,25.0,26.6,1.2,0,1614
2024-10-27 00:38:20.964270,27.8,26.6,1.2,0,1614
2024-10-27 00:38:22.964391,25.7,26.6,1.2,0,1614
2024-10-27 00:38:24.964452,25.4,26.6,1.2,0,1614
2024-10-27 00:38:26.964328,25.2,26.6,1.2,0,1614
2024-10-27 00:38:28.964300,25.2,26.6,1.2,0,1614
2024-10-27 00:38:30.964290,28.5,26.6,1.2,0,1614
2024-10-27 00:38:32.964263,25.8,26.6,1.2,0,1614
2024-10-27 00:38:34.964232,25.4,26.6,1.2,0,1614
2024-10-27 00:38:36.964137,25.0,26.6,1.2,0,1614
2024-10-27 00:38:38.964139,25.0,26.6,1.2,0,1614
2024-10-27 00:38:40.964340,28.9,26.6,1.2,0,1614
2024-10-27 00:38:42.964241,25.9,26.6,1.2,0,1614
2024-10-27 00:38:44.964356,25.3,26.6,1.2,0,1614
2024-10-27 00:38:46.964289,25.4,26.6,1.2,0,1614
2024-10-27 00:38:48.964203,25.0,26.6,1.2,0,1614
2024-10-27 00:38:50.964280,28.7,26.6,1.2,0,1614
2024-10-27 00:38:52.964279,25.4,26.6,1.2,0,1614
2024-10-27 00:38:54.964407,25.0,26.6,1.2,0,1614
2024-10-27 00:38:56.964333,25.3,26.6,1.2,0,1614
2024-10-27 00:38:58.964359,25.1,26.6,1.2,0,1614
2024-10-27 00:39:00.964290,28.5,26.6,1.2,0,1614
2024-10-27 00:39:02.964299,25.4,26.6,1.2,0,1614
2024-10-27 00:39:04.964160,25.0,26.6,1.2,0,1614
2024-10-27 00:39:06.964193,25.0,26.6,1.2,0,1614
2024-10-27 00:39:08.964250,25.1,26.6,1.2,0,1614
2024-10-27 00:39:10.964171,27.5,26.6,1.2,0,1614
2024-10-27 00:39:12.964205,26.0,26.6,1.2,0,1614
2024-10-27 00:39:14.964310,25.0,26.6,1.2,0,1614
2024-10-27 00:39:16.964254,25.6,26.6,1.2,0,1614
2024-10-27 00:39:18.964323,25.0,26.6,1.2,0,1614
2024-10-27 00:39:20.964312,28.8,26.6,1.2,0,1614
2024-10-27 00:39:22.964323,25.8,26.6,1.2,0,1614
2024-10-27 00:39:24.964279,24.8,26.6,1.2,0,1614
2024-10-27 00:39:26.964251,25.0,26.6,1.2,0,1614
2024-10-27 00:39:28.964248,25.0,26.6,1.2,0,1614
2024-10-27 00:39:30.964363,29.0,26.6,1.2,0,1614
2024-10-27 00:39:32.964368,26.5,26.6,1.2,0,1614
2024-10-27 00:39:34.964323,25.0,26.6,1.2,0,1614
2024-10-27 00:39:36.964221,25.4,26.6,1.2,0,1614
2024-10-27 00:39:38.964199,25.2,26.6,1.2,0,1614
2024-10-27 00:39:40.964245,28.5,26.6,1.2,0,1614
2024-10-27 00:39:42.964317,26.6,26.6,1.2,0,1614
2024-10-27 00:39:44.964402,24.9,26.6,1.2,0,1614
2024-10-27 00:39:46.964355,25.0,26.6,1.2,0,1614
2024-10-27 00:39:48.964290,25.1,26.6,1.2,0,1614
2024-10-27 00:39:50.964270,28.9,26.6,1.2,0,1614
2024-10-27 00:39:52.964324,25.7,26.6,1.2,0,1614
2024-10-27 00:39:54.964341,25.0,26.6,1.2,0,1614
2024-10-27 00:39:56.964366,25.1,26.6,1.2,0,1614
2024-10-27 00:39:58.964376,25.4,26.6,1.2,0,1614
2024-10-27 00:40:00.964314,32.2,26.6,1.2,0,1614
2024-10-27 00:40:02.964316,27.0,26.6,1.2,0,1614
2024-10-27 00:40:04.964238,25.0,26.6,1.2,0,1614
2024-10-27 00:40:06.964242,25.0,26.6,1.2,0,1614
2024-10-27 00:40:08.964301,25.4,26.6,1.2,0,1614
2024-10-27 00:40:10.964263,28.5,26.6,1.2,0,1614
2024-10-27 00:40:12.964183,25.7,26.6,1.2,0,1614
2024-10-27 00:40:14.964233,24.9,26.6,1.2,0,1614
2024-10-27 00:40:16.964287,25.0,26.6,1.2,0,1614
2024-10-27 00:40:18.964298,25.0,26.6,1.2,0,1614
2024-10-27 00:40:20.964275,28.9,26.6,1.2,0,1614
2024-10-27 00:40:22.964298,25.7,26.6,1.2,0,1614
2024-10-27 00:40:24.964403,25.0,26.6,1.2,0,1614
2024-10-27 00:40:26.964258,25.1,26.6,1.2,0,1614
2024-10-27 00:40:28.964239,25.0,26.6,1.2,0,1614
2024-10-27 00:40:30.964322,28.5,26.7,1.2,0,1614
2024-10-27 00:40:32.964436,26.1,26.7,1.2,0,1614
2024-10-27 00:40:34.964250,25.2,26.7,1.2,0,1614
2024-10-27 00:40:36.964252,25.2,26.7,1.2,0,1614
2024-10-27 00:40:38.964177,25.7,26.7,1.2,0,1614
2024-10-27 00:40:40.964246,28.0,26.7,1.2,0,1614
2024-10-27 00:40:42.964259,26.1,26.7,1.2,0,1614
2024-10-27 00:40:44.964252,25.5,26.7,1.2,0,1614
2024-10-27 00:40:46.964254,25.4,26.7,1.2,0,1614
2024-10-27 00:40:48.964352,25.2,26.7,1.2,0,1614
2024-10-27 00:40:50.964283,28.6,26.7,1.2,0,1614
2024-10-27 00:40:52.964350,26.4,26.7,1.2,0,1614
2024-10-27 00:40:54.964311,25.1,26.7,1.2,0,1614
2024-10-27 00:40:56.964261,25.6,26.7,1.2,0,1614
2024-10-27 00:40:58.964319,25.6,26.7,1.2,0,1614
2024-10-27 00:41:00.964324,29.0,26.7,1.2,0,1614
2024-10-27 00:41:02.964241,26.6,26.7,1.2,0,1614
2024-10-27 00:41:04.964245,25.0,26.7,1.2,0,1614
2024-10-27 00:41:06.964349,25.1,26.7,1.2,0,1614
2024-10-27 00:41:08.964274,25.0,26.7,1.2,0,1614
2024-10-27 00:41:10.964295,28.3,26.7,1.2,0,1614
2024-10-27 00:41:12.964160,25.9,26.7,1.2,0,1614
2024-10-27 00:41:14.964225,25.0,26.7,1.2,0,1614
2024-10-27 00:41:16.964233,25.3,26.7,1.2,0,1614
2024-10-27 00:41:18.964230,25.2,26.7,1.2,0,1614
2024-10-27 00:41:20.964257,30.2,26.7,1.2,0,1614
2024-10-27 00:41:22.964269,25.7,26.7,1.2,0,1614
2024-10-27 00:41:24.964343,25.0,26.7,1.2,0,1614
2024-10-27 00:41:26.964233,25.6,26.7,1.2,0,1614
2024-10-27 00:41:28.964215,25.4,26.7,1.2,0,1614
2024-10-27 00:41:30.964302,28.4,26.7,1.2,0,1614
2024-10-27 00:41:32.964270,26.1,26.8,1.2,0,1614
2024-10-27 00:41:34.964115,25.2,26.8,1.2,0,1614
2024-10-27 00:41:36.964232,25.0,26.8,1.2,0,1614
2024-10-27 00:41:38.964251,25.2,26.8,1.2,0,1614
2024-10-27 00:41:40.964278,27.4,26.7,1.2,0,1614
2024-10-27 00:41:42.964334,25.8,26.7,1.2,0,1614
2024-10-27 00:41:44.964296,25.0,26.7,1.2,0,1614
2024-10-27 00:41:46.964236,25.4,26.7,1.2,0,1614
2024-10-27 00:41:48.964277,25.2,26.7,1.2,0,1614
2024-10-27 00:41:50.964313,28.1,26.7,1.2,0,1614
2024-10-27 00:41:52.964280,25.6,26.7,1.2,0,1614
2024-10-27 00:41:54.964315,24.9,26.7,1.2,0,1614
2024-10-27 00:41:56.964275,25.3,26.7,1.2,0,1614
2024-10-27 00:41:58.964268,25.0,26.7,1.2,0,1614
2024-10-27 00:42:00.964219,27.6,26.7,1.2,0,1614
2024-10-27 00:42:02.964403,25.5,26.7,1.2,0,1614
2024-10-27 00:42:04.964245,25.0,26.7,1.2,0,1614
2024-10-27 00:42:06.964223,25.1,26.7,1.2,0,1614
2024-10-27 00:42:08.964254,25.0,26.7,1.2,0,1614
2024-10-27 00:42:10.964249,26.7,26.7,1.2,0,1614
2024-10-27 00:42:12.964300,25.7,26.7,1.2,0,1614
2024-10-27 00:42:14.964376,25.2,26.7,1.2,0,1614
2024-10-27 00:42:16.964263,25.4,26.7,1.2,0,1614
2024-10-27 00:42:18.964179,25.4,26.7,1.2,0,1614
2024-10-27 00:42:20.964238,26.9,26.7,1.2,0,1614
2024-10-27 00:42:22.964246,26.1,26.7,1.2,0,1614
2024-10-27 00:42:24.964270,25.0,26.7,1.2,0,1614
2024-10-27 00:42:26.964301,25.3,26.7,1.2,0,1614
2024-10-27 00:42:28.964293,25.4,26.7,1.2,0,1614
2024-10-27 00:42:30.964295,26.9,26.7,1.2,0,1614
2024-10-27 00:42:32.964260,26.5,26.7,1.2,0,1614
2024-10-27 00:42:34.964174,25.2,26.7,1.2,0,1614
2024-10-27 00:42:36.964246,25.3,26.7,1.2,0,1614
2024-10-27 00:42:38.964171,25.0,26.7,1.2,0,1614
2024-10-27 00:42:40.964342,27.4,26.7,1.2,0,1614
2024-10-27 00:42:42.964209,25.6,26.7,1.2,0,1614
2024-10-27 00:42:44.964221,25.2,26.7,1.2,0,1614
2024-10-27 00:42:46.964142,25.0,26.7,1.2,0,1614
2024-10-27 00:42:48.964184,25.0,26.7,1.2,0,1614
2024-10-27 00:42:50.964161,25.4,26.7,1.2,0,1614
2024-10-27 00:42:52.964203,26.1,26.7,1.2,0,1614
2024-10-27 00:42:54.964289,25.0,26.7,1.2,0,1614
2024-10-27 00:42:56.964312,25.4,26.7,1.2,0,1614
2024-10-27 00:42:58.964245,25.0,26.7,1.2,0,1614
2024-10-27 00:43:00.964342,25.9,26.7,1.2,0,1614
2024-10-27 00:43:02.964232,25.7,26.7,1.2,0,1614
2024-10-27 00:43:04.964130,25.2,26.7,1.2,0,1614
2024-10-27 00:43:06.964265,25.1,26.7,1.2,0,1614
2024-10-27 00:43:08.964375,25.1,26.7,1.2,0,1614
2024-10-27 00:43:10.964208,25.9,26.7,1.2,0,1614
2024-10-27 00:43:12.964216,26.0,26.7,1.2,0,1614
2024-10-27 00:43:14.964231,25.0,26.8,1.2,0,1614
2024-10-27 00:43:16.964196,25.0,26.8,1.2,0,1614
2024-10-27 00:43:18.964186,25.4,26.8,1.2,0,1614
2024-10-27 00:43:20.964210,25.9,26.7,1.2,0,1614
2024-10-27 00:43:22.964114,26.1,26.7,1.2,0,1614
2024-10-27 00:43:24.964140,25.0,26.8,1.2,0,1614
2024-10-27 00:43:26.964132,25.2,26.8,1.2,0,1614
2024-10-27 00:43:28.964172,25.0,26.8,1.2,0,1614
2024-10-27 00:43:30.964328,25.2,26.8,1.2,0,1614
2024-10-27 00:43:32.964352,25.5,26.7,1.2,0,1614
2024-10-27 00:43:34.964304,25.2,26.8,1.2,0,1614
2024-10-27 00:43:36.964207,25.0,26.8,1.2,0,1614
2024-10-27 00:43:38.964336,25.0,26.8,1.2,0,1614
2024-10-27 00:43:40.964214,25.0,26.7,1.2,0,1614
2024-10-27 00:43:42.964171,26.1,26.7,1.2,0,1614
2024-10-27 00:43:44.964256,25.0,26.8,1.2,0,1614
2024-10-27 00:43:46.964222,25.3,26.8,1.2,0,1614
2024-10-27 00:43:48.964257,25.0,26.8,1.2,0,1614
2024-10-27 00:43:50.964192,25.1,26.8,1.2,0,1614
2024-10-27 00:43:52.964270,27.1,26.7,1.2,0,1614
2024-10-27 00:43:54.964253,25.2,26.8,1.2,0,1614
2024-10-27 00:43:56.964343,25.3,26.8,1.2,0,1614
2024-10-27 00:43:58.964273,25.2,26.8,1.2,0,1614
2024-10-27 00:44:00.964314,25.0,26.7,1.2,0,1614
2024-10-27 00:44:02.964301,25.5,26.7,1.2,0,1614
2024-10-27 00:44:04.964129,25.0,26.7,1.2,0,1614
2024-10-27 00:44:06.964197,25.2,26.7,1.2,0,1614
2024-10-27 00:44:08.964176,25.6,26.7,1.2,0,1614
2024-10-27 00:44:10.964202,25.2,26.7,1.2,0,1614
2024-10-27 00:44:12.964153,25.3,26.7,1.2,0,1614
2024-10-27 00:44:14.964174,25.0,26.7,1.2,0,1614
2024-10-27 00:44:16.964268,25.1,26.7,1.2,0,1614
2024-10-27 00:44:18.964356,25.0,26.7,1.2,0,1614
2024-10-27 00:44:20.964354,25.6,26.7,1.2,0,1614
2024-10-27 00:44:22.964260,25.5,26.7,1.2,0,1614
2024-10-27 00:44:24.964171,25.0,26.7,1.2,0,1614
2024-10-27 00:44:26.964201,25.1,26.7,1.2,0,1614
2024-10-27 00:44:28.964199,25.2,26.7,1.2,0,1614
2024-10-27 00:44:30.964205,24.8,26.7,1.2,0,1614
2024-10-27 00:44:32.964267,25.7,26.7,1.2,0,1614
2024-10-27 00:44:34.964068,25.4,26.7,1.2,0,1614
2024-10-27 00:44:36.964276,25.1,26.7,1.2,0,1614
2024-10-27 00:44:38.964257,25.7,26.7,1.2,0,1614
2024-10-27 00:44:40.964278,25.2,26.7,1.2,0,1614
2024-10-27 00:44:42.964198,25.5,26.7,1.2,0,1614
2024-10-27 00:44:44.964215,25.3,26.7,1.2,0,1614
2024-10-27 00:44:46.964220,25.3,26.7,1.2,0,1614
2024-10-27 00:44:48.964277,25.1,26.7,1.2,0,1614
2024-10-27 00:44:50.964267,25.1,26.7,1.2,0,1614
2024-10-27 00:44:52.964203,26.4,26.7,1.2,0,1614
2024-10-27 00:44:54.964275,24.9,26.7,1.2,0,1614
2024-10-27 00:44:56.964294,25.4,26.7,1.2,0,1614
2024-10-27 00:44:58.964323,25.2,26.7,1.2,0,1614
2024-10-27 00:45:00.964337,25.2,26.7,1.2,0,1614
2024-10-27 00:45:02.964353,26.4,26.7,1.2,0,1614
2024-10-27 00:45:04.964229,25.0,26.7,1.2,0,1614
2024-10-27 00:45:06.964233,25.2,26.7,1.2,0,1614
2024-10-27 00:45:08.964197,25.2,26.7,1.2,0,1614
2024-10-27 00:45:10.964188,25.0,26.7,1.2,0,1614
2024-10-27 00:45:12.964219,25.5,26.7,1.2,0,1614
2024-10-27 00:45:14.964180,25.0,26.7,1.2,0,1614
2024-10-27 00:45:16.964140,25.3,26.7,1.2,0,1614
2024-10-27 00:45:18.964245,25.3,26.7,1.2,0,1614
2024-10-27 00:45:20.964220,25.0,26.7,1.2,0,1614
2024-10-27 00:45:22.964316,26.1,26.7,1.2,0,1614
2024-10-27 00:45:24.964224,25.2,26.7,1.2,0,1614
2024-10-27 00:45:26.964281,25.2,26.7,1.2,0,1614
2024-10-27 00:45:28.964314,25.2,26.7,1.2,0,1614
2024-10-27 00:45:30.964199,25.0,26.7,1.2,0,1614
2024-10-27 00:45:32.964338,26.1,26.7,1.2,0,1614
2024-10-27 00:45:34.964055,25.0,26.7,1.2,0,1614
2024-10-27 00:45:36.964203,25.1,26.7,1.2,0,1614
2024-10-27 00:45:38.964205,25.0,26.7,1.2,0,1614
2024-10-27 00:45:40.964280,25.0,26.7,1.2,0,1614
2024-10-27 00:45:42.964330,25.7,26.7,1.2,0,1614
2024-10-27 00:45:44.964260,25.2,26.7,1.2,0,1614
2024-10-27 00:45:46.964227,25.0,26.7,1.2,0,1614
2024-10-27 00:45:48.964252,25.4,26.7,1.2,0,1614
2024-10-27 00:45:50.964272,25.4,26.7,1.2,0,1614
2024-10-27 00:45:52.964305,25.8,26.7,1.2,0,1614
2024-10-27 00:45:54.964180,25.0,26.7,1.2,0,1614
2024-10-27 00:45:56.964298,25.0,26.7,1.2,0,1614
2024-10-27 00:45:58.964326,25.7,26.7,1.2,0,1614
2024-10-27 00:46:00.964255,24.9,26.7,1.2,0,1614
2024-10-27 00:46:02.964258,26.1,26.7,1.2,0,1614
2024-10-27 00:46:04.964143,25.2,26.7,1.2,0,1614
2024-10-27 00:46:06.964234,25.1,26.7,1.2,0,1614
